Gender,Age [10-15],Age [16-20],Age [21-25],Age [26-30],Age [31-35],Level,access_to_material_in my academy,family_financial_status_allows_me_to_focus,parent_guardian_support_education_learning,feel_supported_accepted_coursemate_friends,atleast_one_close_friend,positive_supportive_relation_with_lecturers,rarely_have_conflict_with_classmate_lecturer,constantly_attend_lectures_on_time,avoid_engaging _risky_behavior,family_status_stable_supportive_in _academic_pursuits,parent_guardian_encourages_academic_pursuit,no_significant_family_issues_interfere_academic_pursuit,strong_sense_belonging_university_community,University_provide_adequate_support_academic_pursuit,feel_safe_comfortable_in_school_environment,What_ your_current_CGPA
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Neutral,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Not Frequently,Very Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,1,0,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,2.0 to 2.49
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Neutral,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Neutral,Neural,Strongly Agree,Neural,Agree,Strongly Agree,Not at All,Neutral,More Frequently,Neutral,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,2.5 to 3.49
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Not Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Neutral,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,0,1,0,0,500L,Agree,Strongly Agree,Strongly Agree,Neural,Agree,Agree,Not Frequently,Neutral,Not Frequently,Very Stable,Strongly Agree,Agree,No Sense of Belonging,Neutral,Agree,2.5 to 3.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,1,0,0,0,0,300L,Neutral,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,400L,Neutral,Strongly Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Agree,More Frequently,Neutral,Agree,Agree,Strong Sense of Belonging,Neutral,Strongly Agree,3.5 to 4.49
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Neutral,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Male,0,0,1,0,0,400L,Strongly Agree,Agree,Neutral,Agree,Neutral,Neutral,Frequently,Neutral,Not Frequently,Stable,Neutral,Agree,Little Sense of Belonging,Litle Support,Disagree,3.5 to 4.49
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Neutral,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Agree,Strongly Agree,Strongly Agree,Neural,Agree,Neutral,Most Frequently,Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,1,0,0,0,400L,Neutral,Neural,Agree,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Not at All,Agree,Not More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Litle Support,Agree,3.5 to 4.49
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Agree,Neutral,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,3.5 to 4.49
Male,0,1,0,0,0,300L,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Neutral,Not at All,Neutral,Neutral,Not Very Stable,Strongly Agree,Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Neural,Strongly Agree,Neural,Agree,Neutral,Not Frequently,Neutral,Not More Frequently,Stable,Neutral,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,Frequently,Neutral,Strongly Disagree,Neutral,Little Sense of Belonging,Strong Support,Disagree,2.0 to 2.49
Female,0,1,0,0,0,500L,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Neutral,Neutral,2.5 to 3.49
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Strongly Disagree,Strongly Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Neutral,Neutral,Agree,Agree,Neutral,No Support,Neutral,2.0 to 2.49
Female,0,0,1,0,0,500L,Disagree,Agree,Neutral,Strongly Agree,Neutral,Neutral,Not Frequently,Strongly Agree,Not Frequently,Stable,Neutral,Agree,Little Sense of Belonging,Litle Support,Neutral,2.0 to 2.49
Female,0,1,0,0,0,300L,Disagree,Strongly Disagree,Agree,Agree,Agree,Neutral,Most Frequently,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,No Sense of Belonging,Neutral,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Neutral,Neutral,2.5 to 3.49
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Agree,Neutral,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Disagree,Neural,Agree,Agree,Disagree,Agree,Not at All,Agree,Not Frequently,Not Very Stable,Strongly Agree,Neutral,Worst Sense of Belonging,Neutral,Disagree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Neutral,Agree,Not at All,Agree,More Frequently,Very Stable,Agree,Agree,Strong Sense of Belonging,Neutral,Agree,2.5 to 3.49
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Agree,Neutral,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Neutral,Neural,Agree,Neural,Disagree,Disagree,Frequently,Strongly Agree,Not More Frequently,Stable,Agree,Agree,Worst Sense of Belonging,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,500L,Strongly Agree,Neural,Strongly Agree,Neural,Disagree,Neutral,Not at All,Neutral,Frequently,Neutral,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Neutral,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Neutral,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Not Frequently,Agree,Neutral,Not Very Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Disagree,Neural,Agree,Agree,Neutral,Disagree,Not Frequently,Strongly Agree,Not More Frequently,Neutral,Disagree,Neutral,Little Sense of Belonging,Strong Support,Disagree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Agree,Neutral,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Male,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Disagree,3.5 to 4.49
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,More Frequently,Very Stable,Agree,Agree,Strong Sense of Belonging,Neutral,Agree,2.5 to 3.49
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,1,0,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,500L,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,More Frequently,Very Stable,Agree,Agree,Strong Sense of Belonging,Neutral,Neutral,2.5 to 3.49
Female,0,1,0,0,0,300L,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Agree,Not More Frequently,Very Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Disagree,Disagree,Neutral,Agree,Agree,Agree,Neutral,Disagree,Not Frequently,Neutral,Disagree,Agree,Little Sense of Belonging,Neutral,Disagree,4.5 and above
Female,0,1,0,0,0,400L,Neutral,Agree,Agree,Agree,Agree,Agree,Not Frequently,Agree,Neutral,Not Very Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,500L,Neutral,Strongly Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Agree,Strongly Agree,Strongly Agree,Neural,Agree,Neutral,Most Frequently,Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Agree,Most Frequently,Agree,More Frequently,Very Stable,Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,200L,Agree,Agree,Neutral,Neural,Neutral,Agree,Frequently,Agree,Not More Frequently,Stable,Neutral,Neutral,Neutral,Litle Support,Neutral,4.5 and above
Female,0,0,1,0,0,500L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Male,0,1,0,0,0,200L,Neutral,Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Not at All,Agree,More Frequently,Stable,Agree,Neutral,No Sense of Belonging,No Support,Neutral,2.5 to 3.49
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Agree,Most Frequently,Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,2.0 to 2.49
Female,1,0,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Neutral,Agree,Agree,Agree,Agree,Agree,Not Frequently,Agree,Neutral,Not Very Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Neutral,Disagree,Neutral,Neural,Agree,Agree,Neutral,Neutral,Not More Frequently,Neutral,Agree,Strongly Agree,Neutral,Litle Support,Neutral,4.5 and above
Female,0,1,0,0,0,500L,Neutral,Strongly Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Agree,4.5 and above
Female,1,0,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,500L,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Agree,More Frequently,Very Stable,Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Neural,Agree,Neural,Disagree,Agree,Neutral,Disagree,Not Frequently,Neutral,Agree,Agree,Neutral,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,400L,Neutral,Agree,Agree,Agree,Agree,Agree,Not Frequently,Agree,Neutral,Not Very Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,1,0,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,1,0,0,0,300L,Neutral,Neural,Neutral,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,less than 2.0
Female,0,1,0,0,0,400L,Neutral,Agree,Agree,Agree,Agree,Agree,Not Frequently,Agree,Neutral,Not Very Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,0,1,0,0,500L,Neutral,Neural,Neutral,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Neutral,Agree,Agree,Neutral,Frequently,Neutral,Neutral,Very Stable,Strongly Disagree,Strongly Disagree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,1,0,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,0,1,0,0,500L,Neutral,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Neutral,Very Stable,Neutral,Neutral,Strong Sense of Belonging,Strong Support,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Not at All,Agree,Frequently,Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Neutral,Agree,Agree,Agree,Agree,Agree,Not Frequently,Agree,Neutral,Not Very Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,1,0,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,0,1,1,0,500L,Neutral,Neural,Neutral,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,2.0 to 2.49
Female,0,1,0,0,0,400L,Agree,Strongly Agree,Agree,Agree,Neutral,Agree,Not at All,Agree,More Frequently,Very Stable,Strongly Agree,Neutral,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,400L,Neutral,Strongly Agree,Strongly Agree,Neural,Agree,Neutral,Frequently,Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,1,0,0,0,200L,Neutral,Neural,Neutral,Strongly Agree,Neutral,Strongly Agree,Most Frequently,Strongly Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Neutral,Strongly Agree,4.5 and above
Female,1,0,0,0,0,500L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Strongly Agree,More Frequently,Very Stable,Agree,Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,0,1,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Neutral,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Agree,Strongly Agree,Strongly Agree,Neural,Agree,Neutral,Most Frequently,Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Disagree,Neural,Neutral,Neural,Neutral,Agree,Not Frequently,Neutral,Not Frequently,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,2.5 to 3.49
Female,0,1,0,0,0,300L,Neutral,Agree,Agree,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Litle Support,Agree,2.5 to 3.49
Female,0,1,0,0,0,400L,Neutral,Agree,Agree,Agree,Agree,Agree,Not Frequently,Agree,Neutral,Not Very Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Agree,Neutral,Disagree,Disagree,Not Frequently,Neutral,Neutral,Not Stable,Strongly Agree,Disagree,No Sense of Belonging,Neutral,Strongly Agree,2.0 to 2.49
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Disagree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,0,1,0,0,300L,Agree,Disagree,Neutral,Strongly Disagree,Disagree,Neutral,Not Frequently,Strongly Agree,More Frequently,Stable,Strongly Disagree,Agree,No Sense of Belonging,Neutral,Strongly Disagree,2.0 to 2.49
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Agree,Most Frequently,Agree,More Frequently,Very Stable,Agree,Disagree,No Sense of Belonging,Bad Support,Neutral,2.0 to 2.49
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Very Stable,Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,500L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Neutral,Agree,2.5 to 3.49
Female,0,1,0,0,0,500L,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Not at All,Agree,More Frequently,Very Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Disagree,Neural,Strongly Agree,Disagree,Agree,Strongly Agree,Most Frequently,Disagree,Frequently,Not Very Stable,Agree,Strongly Disagree,Little Sense of Belonging,Litle Support,Agree,2.0 to 2.49
